Sr_No,Location_Coordinates,Location,Hospital_Name,Hospital_Category,Hospital_Care_Type,Discipline_Systems_of_Medicine,Address_Original_First_Line,State,District,Subdistrict,Pincode,Telephone,Mobile_Number,Emergency_Num,Ambulance_Phone_No,Bloodbank_Phone_No,Foreign_pcare,Tollfree,Helpline,Hospital_Fax,Hospital_Primary_Email_Id,Hospital_Secondary_Email_Id,Website,Specialties,Facilities,Accreditation,Hospital_Regis_Number,Registeration_Number_Scan,Nodal_Person_Info,Nodal_Person_Tele,Nodal_Person_Email_Id,Town,Subtown,Village,Establised_Year,Ayush,Miscellaneous_Facilities,Number_Doctor,Num_Mediconsultant_or_Expert,Total_Num_Beds,Number_Private_Wards,Num_Bed_for_Eco_Weaker_Sec,Empanelment_or_Collaboration_with,Emergency_Services,Tariff_Range,State_ID,District_ID
8283,nan,"Mahajans Lane, Raopura",Dr. Anand Sudalkars Eye Clinic And Retinal Laser Centre,0,0,0,"Mahajans Lane, Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8284,nan,"Parimal, Majmudar Wada, Pratap Road, Raopura",Dr. C. P. Dave,0,0,0,"Parimal, Majmudar Wada, Pratap Road, Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8285,nan,"Opposite Suryanarayan Baug, Raopura",Dr. Chandrakant M. Shah,0,0,0,"Opposite Suryanarayan Baug, Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8286,"22.2986957, 73.1999483",Nea Manukrao Akhada,Dr. Dandekar Eye Clinic And Surgery Centre,0,0,0,Nea Manukrao Akhada,Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8287,"22.3040081, 73.2007161","2Nd Floor, Manju Shanti, Shiyapura, Raopura",Dr. Girish K. Zinzuvadia,0,0,0,"2Nd Floor, Manju Shanti, Shiyapura, Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8288,nan,"Prabhooli, Behind G.P.O",Dr. Leela B Patel,0,0,0,"Prabhooli, Behind G.P.O",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8289,nan,"Girdhar Nivas, Opp Usha Kiran,Near Bank Of India, Raopura",Dr. Munshi Hospital,0,0,0,"Girdhar Nivas, Opp Usha Kiran,Near Bank Of India, Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,2652431418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8290,nan,"Desai Sheri, Ghadiali Pole",Dr. Punyadhan J. Shah,0,0,0,"Desai Sheri, Ghadiali Pole",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8291,"22.3094054, 73.1737284","A/B,Productivity House,1St Floor, Above Hdfc Bank, Productivity Road,Alkapuri",Dr. Rupa Jain Eye Clinic,0,0,0,"A/B,Productivity House,1St Floor, Above Hdfc Bank, Productivity Road,Alkapuri",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8292,"22.3039839, 73.2006718","Near Maharani School, Opposite Sursagar, Ropura",Dr. Shreyas H. Shah,0,0,0,"Near Maharani School, Opposite Sursagar, Ropura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8293,"22.2956706, 73.1998256","Opp Hathi Pole,Rajmahal Road",Dr. Vasant M. Patel,0,0,0,"Opp Hathi Pole,Rajmahal Road",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8294,"22.2938249, 73.1294638","Zaver Chamber Opp, Alakh Lab. Piramitar, Rd, Dandia Bazar",Eye Clinic,0,0,0,"Zaver Chamber Opp, Alakh Lab. Piramitar, Rd, Dandia Bazar",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8295,"22.2991889, 73.1984375","Nr. Brahman Sabha Hall, Pratap Road, Dandia Bazar",Fracture and Orthopaedic Hospital,0,0,0,"Nr. Brahman Sabha Hall, Pratap Road, Dandia Bazar",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8296,"22.3025471, 73.1975008","Kharivav Road, Near G.P.O,Raopura",Ganga Clinic,0,0,0,"Kharivav Road, Near G.P.O,Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8297,nan,"Nr. Lodge, Pratap Road, Raopura",Gastrocare Clinic,0,0,0,"Nr. Lodge, Pratap Road, Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8298,nan,"Sitaram Bua Wada, Opposite Kumar Shala No. 1 Raopura",Glaucoma Clinic,0,0,0,"Sitaram Bua Wada, Opposite Kumar Shala No. 1 Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8299,nan,"104, 105, Sarjan Complex, Pratap Road, Dandia Bazar",Golwala Orthopaedic Hospital,0,0,0,"104 , 105, Sarjan Complex, Pratap Road, Dandia Bazar",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8300,nan,"Mrudula Sadan, Pratap Road Dandia Bazar",Gopal Fertility and Reproductive Health Clinic,0,0,0,"Mrudula Sadan, Pratap Road Dandia Bazar",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8301,"22.3041527, 73.199027","Opposite School No.1, Pratap Road, Raopura",Govind Clinic and Retinal Laser Centre,0,0,0,"Opposite School No.1, Pratap Road, Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8302,nan,"Seva Sadan, Shiyapura",Hand Surgery Centre and Fracture Clinic,0,0,0,"Seva Sadan, Shiyapura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8303,nan,"Opp Hero Honda Showroom,Pratap Road,Dandia Bazar",Jagruti Clinic,0,0,0,"Opp Hero Honda Showroom,Pratap Road,Dandia Bazar",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8304,"22.3041378, 73.1934969","1St Floor, Vinraj Plaza, Opposite Government Press, Kothi",Kamat Eye Hospital,0,0,0,"1St Floor, Vinraj Plaza, Opposite Government Press, Kothi",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,"25509888, 2509800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8305,"22.3001785, 73.1974411","Ishwar Sadan, Lkadi Pool",Krishna Ent and Skin Hospital,0,0,0,"Ishwar Sadan, Lkadi Pool",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8306,"22.302415, 73.1997766","Santha Vasahat, Raopura",Krishnashray Hospital and Icu,0,0,0,"Santha Vasahat, Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8307,"22.3083166, 73.1798995","1St Floor Lalita Towers, Near. Rajpath Hotel, B / H Railway Station",Maa Children Hospital,0,0,0,"1St Floor Lalita Towers, Near. Rajpath Hotel, B / H Railway Station",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8308,"22.2977018, 73.1706069","Brahmpuri, Near Madhav Lodge",Monal Surgical Hospital and Endoscopy Center,0,0,0,"Brahmpuri, Near Madhav Lodge",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,232 4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8309,nan,"Kasar Falia, Opp Govt Press, Kothi",Naik Burns Plastic Curgery and Cancer Hospital,0,0,0,"Kasar Falia, Opp Govt Press, Kothi",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8310,"22.302478, 73.1998304","1St Floor, Sanstha Vasahat, Raopura",Neurosurgical Hospital,0,0,0,"1St Floor, Sanstha Vasahat, Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8311,nan,Raoupura,Nirali Clinic,0,0,0,Raoupura,Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8312,nan,"Second Floor, Heramb House, Near Govt Press Kothi, Anandpura",Nirmal Surgical Hospital,0,0,0,"Second Floor, Heramb House, Near Govt Press Kothi, Anandpura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8313,nan,"2Nd Floor, Vinraj Palza, Opposite Govt Press Kothi",Nishtha Retina Centre,0,0,0,"2Nd Floor, Vinraj Palza, Opposite Govt Press Kothi",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8314,nan,"Sitaram No Vado, Opposite Kumarshala No-1, Raopura",Parul Maternity Home Care For Women,0,0,0,"Sitaram No Vado, Opposite Kumarshala No-1, Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8315,"22.2920088, 73.1950727","Kunj Palza, B&C Tower, Palace Road",Pooja Nursing Home,0,0,0,"Kunj Palza, B&C Tower, Palace Road",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,"2431419, 2656594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8316,"22.3008919, 73.1745431","17,Shreenagar Society.Nr.Urmi Crosingmill Road",Premier Kidney Care Pvt.Ltd.,0,0,0,"17,Shreenagar Society.Nr.Urmi Crosingmill Road",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8317,"22.3204963, 73.1972091","3, Muktanand Society, Karelibaug",Prutha Maternity Nursing Home,0,0,0,"3, Muktanand Society, Karelibaug",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8318,"22.2751493, 73.7171164",Alipura Bodeli Ta- Sankheda,Radha Surgical and Maternity Hospital,0,0,0,Alipura Bodeli Ta- Sankheda,Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8319,nan,Sahjanand Apartment,Riyal Clinic,0,0,0,Sahjanand Apartment,Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8320,nan,Near Sayaji High School Ghadiyali Pool,Roshni Polyclinic,0,0,0,Near Sayaji High School Ghadiyali Pool,Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8321,nan,"1St Floor,Rishikesh Tower",Saakshi Children Hyospital,0,0,0,"1St Floor,Rishikesh Tower",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8322,"22.301722, 73.1988385","Parimal Mujumdar Wada, Pratap Road, Raopura",Samanvaya Trust,0,0,0,"Parimal Mujumdar Wada, Pratap Road, Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8323,nan,"6F, Chandrakalatower, B/H, Anganlalbagroad",Samarpan Hospital,0,0,0,"6F, Chandrakalatower, B/H, Anganlalbagroad",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8324,"22.299764, 73.1975584","Lakdipul, Dandia Bazar Main Road,Dandiabazar",Samir Hosptial,0,0,0,"Lakdipul, Dandia Bazar Main Road,Dandiabazar",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,2430464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8325,nan,"4,Piyush Cottage,B/H Canara Bank",Samvid Eye Clinic and Retina Laser Centre,0,0,0,"4,Piyush Cottage,B/H Canara Bank",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8326,"22.2917097, 73.2041466","Vasudev Niwas, Mangalwadi Society, R. V. Desai Road, Near Jayratna Building",Sanjeevani Nursing Home,0,0,0,"Vasudev Niwas, Mangalwadi Society , R. V. Desai Road, Near Jayratna Building",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8327,"22.3011709, 73.1985165","1St & 2Nd Floor, Shree Ramway Plaza, Kharivav Road, Dandia Bazar",Sankalp Hospital,0,0,0,"1St & 2Nd Floor, Shree Ramway Plaza, Kharivav Road, Dandia Bazar",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,2413435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8328,"22.3016761, 73.1984147","Sainath Tower, G.P.O Road Raopura",Sant Hospital,0,0,0,"Sainath Tower, G.P.O Road Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8329,"22.3026182, 73.1977234",Pratap Road,Sapan Hospital Maternity and Nursinghom,0,0,0,Pratap Road,Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8330,nan,"Shivdhara, Nr. Bombay Mercantile Bank, Kothi - Salatwada Road",Sashwat Hospital,0,0,0,"Shivdhara, Nr. Bombay Mercantile Bank, Kothi - Salatwada Road",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8331,"22.2991889, 73.1984375",0,Saujanya Fracture and Orthopaedic Hospital,0,0,0,,Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8332,nan,Nr Hotel Surya Palace Sayajigunj,Saurabh Polyclinc Nursing Home,0,0,0,Nr Hotel Surya Palace Sayajigunj,Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8333,"22.3003782, 73.2204323","2Nd Floor, Vama Complex, Ayurvedic Three Road,Pani Gate",Shailee E.N.T. Hospital,0,0,0,"2Nd Floor, Vama Complex, Ayurvedic Three Road,Pani Gate",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8334,nan,"Narmada Apartment,Navrang Talkies,Raopura",Shanti Clinic,0,0,0,"Narmada Apartment,Navrang Talkies,Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8335,nan,"Haribhakti Complex, Salatwada",Sheth M. L. Vaduwala Eye Hospital,0,0,0,"Haribhakti Complex, Salatwada",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8336,nan,"Near Khushalchand Kanya Vidyalay, Opposite Sursagar",Shirali Eye Care Hospital,0,0,0,"Near Khushalchand Kanya Vidyalay, Opposite Sursagar",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8337,nan,"B/H. Sarjan Complex, Pratap Road, Nr. Anyonya Bank, Pratap Raod, Dandia Bazar",Shiv Critical Care Centre,0,0,0,"B/H. Sarjan Complex, Pratap Road, Nr. Anyonya Bank, Pratap Raod, Dandia Bazar",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,"2819114, 2830053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8338,nan,"3, Blue Bell Complex, Atmaijyoti Ashram Road, Ellore Park",Shree Jala Medical Agency,0,0,0,"3, Blue Bell Complex, Atmaijyoti Ashram Road, Ellore Park",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8339,"22.2781506, 73.1826876",Kismat Jawaharlal Nehru Marg,Shree Maharani Shntidevi Hospital,0,0,0,Kismat Jawaharlal Nehru Marg,Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8340,"22.3044008, 73.1997719","Chittekhan,Wadi Waadi,Raopura Main Road",Shree Maruti Surgical and Trauma Hospital,0,0,0,"Chittekhan,Wadi Waadi,Raopura Main Road",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8341,"22.301516, 73.2004975","Shreejala,Raopura",Shreejala Hospital,0,0,0,"Shreejala,Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8342,nan,"A-105/106, Axay Apt. R. V. Desai Road",Shreeji Dental Clinic And Children's Nursing Home,0,0,0,"A-105/106, Axay Apt. R. V. Desai Road",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8343,"22.2449358, 73.0851813","1St Floor, Vallabh Complex, Opposite Swami,Vivekanad Vidhyalaya,Parivar Char Rasta",Shreeji Hospital,0,0,0,"1St Floor, Vallabh Complex, Opposite Swami,Vivekanad Vidhyalaya,Parivar Char Rasta",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,2652523390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8344,"22.3022255, 73.1971614","Ram-Way Plaza,1St Floor,Kharivav Road",Shreenath Clinic,0,0,0,"Ram-Way Plaza,1St Floor,Kharivav Road",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8345,"22.2972923, 73.2010312","1, Nairuti Appt,Rajmahal Rd,Khanderao Market",Shrey Nursing Home and Iccu,0,0,0,"1, Nairuti Appt,Rajmahal Rd,Khanderao Market",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8346,"22.2983402, 73.2032789",Near  Peoples Co-Op Bank.Rajmahal Road,Shushrusha Clinic,0,0,0,Near  Peoples Co-Op Bank.Rajmahal Road,Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8347,"22.3022444, 73.202666","Anand Plaza, Bhaukale Lane",Siddhi Surgical Hospital,0,0,0,"Anand Plaza, Bhaukale Lane",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8348,"22.3166107, 73.2122549",0,Sudha Eye Hospital,0,0,0,,Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8349,nan,"1St Floor Sumangal Chambers, Khairav Road Dandia Bazar",Sujay Hospital,0,0,0,"1St Floor Sumangal Chambers, Khairav Road Dandia Bazar",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8350,nan,"Kharchikar's Lane, B/H Gpo Raopura",Sukrut Nursing Home,0,0,0,"Kharchikar's Lane, B/H Gpo Raopura",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8351,nan,C-6 Honey Complex Gidc,Surabhi Hospital,0,0,0,C-6 Honey Complex Gidc,Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8352,"22.3036229, 73.2002735","1St Floor, Shiyapura, Opposite Raopura Tower",Swar Clinic,0,0,0,"1St Floor, Shiyapura, Opposite Raopura Tower",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,"25463142, 25464279, 9824069290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8353,"22.3037408, 73.2043679","Opposite Saibaba Mandir, Near Sardar Bhavan",Toshi Dental Clinic,0,0,0,"Opposite Saibaba Mandir, Near Sardar Bhavan",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8354,"22.1276089, 73.4109226",Race Course Circle( West),Unity Hospital,0,0,0,Race Course Circle( West),Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8355,"22.2948243, 73.1546789","Shivdarshan Complex, 1St Floor, Vasna Road",Urav Hospital,0,0,0,"Shivdarshan Complex, 1St Floor, Vasna Road",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8356,nan,"Ami Sadan, Pratap Road, Opposite Maharashtra Lodge, Dandia Bazar",Urja Burns Center,0,0,0,"Ami Sadan, Pratap Road, Opposite Maharashtra Lodge, Dandia Bazar",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8357,"22.3036378, 73.1931321","Nr,. Government, Press, Kothi",Vakade Centre For Dental Excellence,0,0,0,"Nr,. Government, Press, Kothi",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8358,nan,"B/H. Sarjan Complex, Nr. Anyonya Bank, Pratap Road, Dandia Bazar",Vardhaman Urology and Lithotripsy Centre ( A Unit Of Vardhaman Medical Centre),0,0,0,"B/H. Sarjan Complex, Nr. Anyonya Bank, Pratap Road, Dandia Bazar",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,26753534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8359,nan,"1St Floor, Shrinivas Chamber, Lakdipool, Dandia Bazar",Vatsal Clinic,0,0,0,"1St Floor, Shrinivas Chamber, Lakdipool, Dandia Bazar",Gujarat,Vadodara,0,390001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
8360,"22.3319853, 73.1809884","1,Panchvati,N.H No-08,Nizampura",Aastha Children Icu,0,0,0,"1,Panchvati,N.H No-08,Nizampura",Gujarat,Vadodara,0,390002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,486
